price,security_deposit,cleaning_fee,availability_365,review_scores_value
50,805.2062841530054,75.0,365.0,9.305147058823529
75,200.0,40.0,107.0,9.0
18,805.2062841530054,50.0,89.0,9.0
714,3500.0,300.0,220.44979367262724,9.0
50,100.0,20.0,345.0,10.0
45,100.0,20.0,352.0,10.0
85,805.2062841530054,30.0,220.44979367262724,10.0
88,125.0,45.0,270.0,10.0
1201,805.2062841530054,104.45833333333333,365.0,9.305147058823529
73,805.2062841530054,10.0,220.44979367262724,9.305147058823529
402,805.2062841530054,160.0,230.0,8.0
226,100.0,80.0,74.0,10.0
139,200.0,45.0,27.0,9.0
85,805.2062841530054,5.0,220.44979367262724,10.0
50,500.0,70.0,203.0,9.0
100,805.2062841530054,50.0,109.0,9.0
200,805.2062841530054,30.0,220.44979367262724,10.0
108,805.2062841530054,7.0,220.44979367262724,9.0
100,805.2062841530054,104.45833333333333,363.0,9.305147058823529
148,805.2062841530054,104.45833333333333,180.0,9.305147058823529
298,500.0,150.0,334.0,8.0
129,150.0,99.0,301.0,10.0
203,805.2062841530054,40.0,88.0,9.0
189,299.0,99.0,365.0,10.0
99,805.2062841530054,95.0,72.0,9.0
422,805.2062841530054,104.45833333333333,363.0,9.305147058823529
495,2000.0,190.0,220.44979367262724,9.305147058823529
119,300.0,50.0,220.44979367262724,10.0
101,805.2062841530054,104.45833333333333,358.0,10.0
70,805.2062841530054,104.45833333333333,363.0,9.305147058823529
250,805.2062841530054,104.45833333333333,220.44979367262724,9.305147058823529
70,805.2062841530054,104.45833333333333,220.44979367262724,10.0
251,805.2062841530054,104.45833333333333,220.44979367262724,10.0
701,500.0,300.0,220.44979367262724,10.0
310,500.0,130.0,16.0,8.0
30,100.0,15.0,82.0,6.0
185,400.0,165.0,220.44979367262724,10.0
47,300.0,40.0,220.44979367262724,10.0
40,805.2062841530054,15.0,220.44979367262724,9.0
50,300.0,30.0,220.44979367262724,9.305147058823529
40,805.2062841530054,10.0,341.0,9.0
2496,805.2062841530054,200.0,220.44979367262724,9.0
70,120.0,50.0,155.0,9.0
100,150.0,104.45833333333333,220.44979367262724,9.0
50,150.0,20.0,210.0,9.0
314,805.2062841530054,104.45833333333333,220.44979367262724,8.0
39,805.2062841530054,104.45833333333333,90.0,9.0
316,805.2062841530054,53.0,180.0,10.0
169,249.0,129.0,89.0,8.0
69,805.2062841530054,60.0,22.0,10.0
100,805.2062841530054,104.45833333333333,358.0,9.305147058823529
500,805.2062841530054,104.45833333333333,88.0,9.305147058823529
65,500.0,40.0,229.0,9.0
314,805.2062841530054,50.0,154.0,9.0
100,500.0,50.0,280.0,10.0
140,805.2062841530054,125.0,187.0,10.0
280,500.0,104.45833333333333,164.0,9.0
174,805.2062841530054,85.0,207.0,9.0
125,200.0,15.0,220.44979367262724,9.305147058823529
60,805.2062841530054,104.45833333333333,220.44979367262724,10.0
589,1000.0,200.0,220.44979367262724,10.0
51,805.2062841530054,80.0,220.44979367262724,10.0
71,805.2062841530054,104.45833333333333,220.44979367262724,10.0
146,805.2062841530054,50.0,153.0,9.0
100,888.0,108.0,220.44979367262724,9.305147058823529
215,805.2062841530054,235.0,227.0,9.0
236,805.2062841530054,104.45833333333333,109.0,10.0
85,805.2062841530054,35.0,40.0,9.0
125,805.2062841530054,200.0,270.0,8.0
59,200.0,60.0,40.0,10.0
55,500.0,50.0,250.0,9.305147058823529
85,500.0,60.0,4.0,10.0
249,500.0,85.0,100.0,10.0
801,805.2062841530054,300.0,220.44979367262724,9.0
50,805.2062841530054,15.0,317.0,10.0
63,200.0,50.0,139.0,9.0
79,100.0,65.0,3.0,9.0
50,250.0,49.0,146.0,9.0
350,805.2062841530054,104.45833333333333,220.44979367262724,9.305147058823529
142,805.2062841530054,104.45833333333333,220.44979367262724,9.305147058823529
264,527.0,104.45833333333333,293.0,10.0
200,750.0,70.0,220.44979367262724,9.0
60,300.0,45.0,283.0,9.0
659,3900.0,240.0,277.0,9.305147058823529
60,805.2062841530054,104.45833333333333,5.0,9.0
699,805.2062841530054,390.0,148.0,10.0
348,633.0,158.0,365.0,10.0
268,300.0,120.0,70.0,8.0
92,805.2062841530054,60.0,90.0,10.0
692,805.2062841530054,257.0,223.0,9.0
436,805.2062841530054,160.0,277.0,4.0
79,805.2062841530054,104.45833333333333,220.44979367262724,8.0
85,805.2062841530054,25.0,4.0,10.0
109,805.2062841530054,30.0,90.0,10.0
61,805.2062841530054,40.0,220.44979367262724,10.0
120,805.2062841530054,50.0,101.0,10.0
19,100.0,5.0,142.0,9.0
159,800.0,121.0,294.0,10.0
58,100.0,30.0,281.0,10.0
120,805.2062841530054,100.0,135.0,10.0
229,500.0,60.0,220.44979367262724,10.0
554,805.2062841530054,104.45833333333333,180.0,9.305147058823529
105,805.2062841530054,104.45833333333333,220.44979367262724,9.305147058823529
149,805.2062841530054,150.0,300.0,10.0
179,805.2062841530054,20.0,296.0,8.0
70,200.0,30.0,220.44979367262724,10.0
298,805.2062841530054,102.0,173.0,8.0
70,805.2062841530054,104.45833333333333,220.44979367262724,10.0
149,805.2062841530054,35.0,84.0,9.0
1000,1500.0,160.0,89.0,10.0
58,805.2062841530054,25.0,256.0,10.0
180,1000.0,120.0,118.0,9.0
95,250.0,30.0,220.44979367262724,10.0
70,300.0,8.0,122.0,10.0
35,100.0,10.0,108.0,10.0
100,805.2062841530054,104.45833333333333,358.0,9.0
439,500.0,180.0,175.0,9.0
120,200.0,130.0,323.0,9.0
85,805.2062841530054,104.45833333333333,225.0,10.0
35,805.2062841530054,20.0,359.0,10.0
377,805.2062841530054,104.45833333333333,283.0,9.0
295,805.2062841530054,104.45833333333333,180.0,9.305147058823529
103,100.0,104.45833333333333,209.0,10.0
635,805.2062841530054,62.0,89.0,9.305147058823529
500,1000.0,300.0,351.0,9.0
150,805.2062841530054,104.45833333333333,18.0,10.0
442,805.2062841530054,188.0,174.0,9.305147058823529
60,805.2062841530054,30.0,179.0,9.305147058823529
59,805.2062841530054,50.0,314.0,10.0
49,200.0,25.0,356.0,10.0
280,805.2062841530054,150.0,361.0,9.305147058823529
90,300.0,78.0,365.0,8.0
108,300.0,85.0,251.0,9.0
21,100.0,104.45833333333333,212.0,9.0
30,805.2062841530054,104.45833333333333,28.0,9.0
494,400.0,150.0,357.0,9.0
250,805.2062841530054,104.45833333333333,220.44979367262724,9.0
69,805.2062841530054,200.0,278.0,10.0
53,805.2062841530054,104.45833333333333,220.44979367262724,9.305147058823529
502,805.2062841530054,50.0,220.44979367262724,9.0
30,805.2062841530054,10.0,3.0,9.0
125,250.0,98.0,86.0,10.0
652,3000.0,420.0,220.44979367262724,9.0
30,100.0,10.0,169.0,9.0
179,805.2062841530054,104.45833333333333,351.0,9.305147058823529
150,200.0,75.0,66.0,10.0
260,1000.0,180.0,1.0,10.0
100,1000.0,125.0,352.0,8.0
90,100.0,20.0,337.0,10.0
1746,805.2062841530054,104.45833333333333,365.0,10.0
120,100.0,120.0,192.0,9.0
350,500.0,150.0,18.0,9.0
185,5000.0,200.0,332.0,10.0
151,200.0,104.45833333333333,220.44979367262724,9.305147058823529
25,805.2062841530054,20.0,312.0,9.0
285,150.0,125.0,118.0,9.0
175,805.2062841530054,25.0,220.44979367262724,10.0
80,100.0,80.0,212.0,10.0
261,805.2062841530054,104.45833333333333,79.0,10.0
981,800.0,128.0,220.44979367262724,9.0
85,805.2062841530054,20.0,220.44979367262724,9.0
149,805.2062841530054,104.45833333333333,179.0,9.305147058823529
179,805.2062841530054,104.45833333333333,359.0,9.305147058823529
449,500.0,195.0,250.0,10.0
50,805.2062841530054,28.0,12.0,10.0
85,140.0,30.0,220.44979367262724,9.305147058823529
60,805.2062841530054,20.0,334.0,10.0
70,805.2062841530054,104.45833333333333,323.0,8.0
699,805.2062841530054,104.45833333333333,220.44979367262724,9.305147058823529
110,805.2062841530054,104.45833333333333,46.0,9.0
75,805.2062841530054,25.0,309.0,10.0
754,1000.0,350.0,307.0,10.0
60,200.0,50.0,220.0,8.0
140,805.2062841530054,60.0,36.0,9.0
60,100.0,10.0,278.0,10.0
15,100.0,10.0,148.0,9.0
213,746.0,149.0,315.0,10.0
130,805.2062841530054,20.0,89.0,9.305147058823529
620,805.2062841530054,104.45833333333333,220.44979367262724,10.0
60,805.2062841530054,30.0,311.0,9.0
31,1200.0,104.45833333333333,245.0,9.305147058823529
50,805.2062841530054,10.0,354.0,9.0
555,500.0,295.0,158.0,9.0
75,805.2062841530054,30.0,220.44979367262724,9.0
200,805.2062841530054,104.45833333333333,220.44979367262724,9.305147058823529
251,805.2062841530054,104.45833333333333,81.0,9.0
99,805.2062841530054,50.0,266.0,9.0
27,805.2062841530054,11.0,132.0,10.0
60,100.0,25.0,318.0,10.0
115,300.0,75.0,105.0,10.0
50,805.2062841530054,10.0,358.0,10.0
75,500.0,50.0,223.0,10.0
101,805.2062841530054,104.45833333333333,322.0,10.0
119,805.2062841530054,50.0,220.44979367262724,9.305147058823529
99,200.0,70.0,264.0,9.0
699,805.2062841530054,150.0,220.44979367262724,10.0
400,200.0,50.0,290.0,9.0
165,400.0,120.0,226.0,9.0
109,200.0,50.0,144.0,10.0
475,805.2062841530054,104.45833333333333,83.0,9.305147058823529
695,2000.0,180.0,356.0,10.0
97,200.0,20.0,26.0,9.0
45,805.2062841530054,10.0,54.0,9.0
45,805.2062841530054,25.0,296.0,10.0
39,805.2062841530054,104.45833333333333,220.44979367262724,10.0
190,500.0,100.0,220.44979367262724,10.0
172,805.2062841530054,104.45833333333333,84.0,10.0
166,100.0,40.0,240.0,10.0
175,200.0,125.0,160.0,9.0
200,300.0,250.0,272.0,10.0
196,805.2062841530054,104.45833333333333,43.0,9.0
53,805.2062841530054,50.0,338.0,10.0
95,805.2062841530054,25.0,146.0,9.0
45,805.2062841530054,25.0,281.0,9.0
110,805.2062841530054,125.0,352.0,9.0
200,805.2062841530054,65.0,25.0,10.0
44,805.2062841530054,22.0,220.44979367262724,10.0
100,150.0,40.0,194.0,10.0
110,500.0,104.45833333333333,229.0,10.0
65,805.2062841530054,104.45833333333333,220.44979367262724,10.0
55,805.2062841530054,15.0,341.0,8.0
64,805.2062841530054,104.45833333333333,297.0,9.0
52,805.2062841530054,104.45833333333333,68.0,10.0
699,805.2062841530054,300.0,220.44979367262724,10.0
89,1000.0,87.0,100.0,9.305147058823529
395,500.0,120.0,220.44979367262724,8.0
99,500.0,104.45833333333333,147.0,10.0
400,805.2062841530054,104.45833333333333,318.0,9.0
903,805.2062841530054,120.0,220.44979367262724,10.0
250,250.0,75.0,265.0,9.0
75,805.2062841530054,20.0,39.0,8.0
60,805.2062841530054,104.45833333333333,220.44979367262724,10.0
221,805.2062841530054,104.45833333333333,365.0,9.305147058823529
300,1000.0,150.0,298.0,9.305147058823529
60,500.0,60.0,165.0,9.305147058823529
450,150.0,110.0,330.0,9.0
469,805.2062841530054,199.0,364.0,8.0
20,805.2062841530054,9.0,5.0,10.0
80,805.2062841530054,104.45833333333333,246.0,10.0
48,300.0,104.45833333333333,236.0,10.0
29,805.2062841530054,20.0,77.0,10.0
119,805.2062841530054,104.45833333333333,360.0,9.0
35,805.2062841530054,10.0,15.0,10.0
343,805.2062841530054,424.0,352.0,9.0
269,805.2062841530054,293.0,166.0,10.0
500,150.0,110.0,352.0,8.0
125,300.0,100.0,220.44979367262724,10.0
89,805.2062841530054,104.45833333333333,365.0,9.0
129,1000.0,80.0,26.0,10.0
45,805.2062841530054,10.0,220.44979367262724,9.0
60,805.2062841530054,15.0,341.0,9.0
264,805.2062841530054,90.0,220.44979367262724,10.0
53,805.2062841530054,10.0,35.0,9.0
321,805.2062841530054,104.45833333333333,359.0,10.0
110,805.2062841530054,50.0,356.0,10.0
353,805.2062841530054,50.0,240.0,10.0
35,150.0,50.0,365.0,10.0
36,805.2062841530054,104.45833333333333,221.0,10.0
100,200.0,15.0,334.0,9.0
100,805.2062841530054,15.0,5.0,10.0
110,200.0,75.0,153.0,10.0
601,2000.0,400.0,220.44979367262724,8.0
50,805.2062841530054,104.45833333333333,53.0,8.0
224,805.2062841530054,37.0,344.0,9.0
142,805.2062841530054,30.0,365.0,9.305147058823529
78,100.0,40.0,90.0,9.305147058823529
106,805.2062841530054,50.0,56.0,8.0
595,1000.0,425.0,145.0,8.0
74,1000.0,104.45833333333333,183.0,9.305147058823529
96,805.2062841530054,100.0,296.0,10.0
200,300.0,80.0,283.0,9.0
90,300.0,80.0,267.0,8.0
160,805.2062841530054,130.0,220.44979367262724,10.0
85,200.0,20.0,314.0,10.0
47,805.2062841530054,16.0,166.0,10.0
338,805.2062841530054,70.0,73.0,9.0
501,800.0,200.0,123.0,10.0
150,805.2062841530054,104.45833333333333,220.44979367262724,10.0
110,805.2062841530054,104.45833333333333,163.0,10.0
801,805.2062841530054,250.0,220.44979367262724,9.0
141,150.0,125.0,162.0,8.0
75,300.0,75.0,3.0,10.0
315,805.2062841530054,30.0,236.0,10.0
250,805.2062841530054,50.0,220.44979367262724,10.0
75,250.0,50.0,38.0,10.0
181,805.2062841530054,104.45833333333333,365.0,9.305147058823529
75,805.2062841530054,10.0,345.0,10.0
148,805.2062841530054,124.0,247.0,9.0
160,805.2062841530054,104.45833333333333,132.0,9.0
70,150.0,22.0,294.0,10.0
140,100.0,15.0,338.0,9.0
145,150.0,100.0,179.0,10.0
280,805.2062841530054,104.45833333333333,25.0,10.0
50,805.2062841530054,35.0,314.0,10.0
269,805.2062841530054,48.0,363.0,9.0
200,500.0,120.0,72.0,9.0
181,805.2062841530054,104.45833333333333,220.44979367262724,9.305147058823529
80,100.0,10.0,135.0,9.0
353,805.2062841530054,70.0,74.0,9.0
120,805.2062841530054,25.0,220.44979367262724,10.0
237,805.2062841530054,104.45833333333333,11.0,9.305147058823529
35,150.0,15.0,176.0,9.0
997,805.2062841530054,200.0,81.0,9.0
179,805.2062841530054,104.45833333333333,220.44979367262724,9.305147058823529
100,805.2062841530054,104.45833333333333,189.0,9.305147058823529
21,805.2062841530054,23.0,251.0,9.0
40,805.2062841530054,104.45833333333333,220.44979367262724,10.0
131,500.0,80.0,362.0,10.0
75,805.2062841530054,20.0,230.0,10.0
113,805.2062841530054,148.0,237.0,8.0
73,805.2062841530054,25.0,151.0,10.0
150,805.2062841530054,30.0,220.44979367262724,10.0
447,805.2062841530054,100.0,220.44979367262724,9.305147058823529
589,805.2062841530054,150.0,291.0,8.0
195,250.0,80.0,220.44979367262724,10.0
25,89.0,10.0,295.0,9.0
90,300.0,60.0,65.0,10.0
199,300.0,80.0,330.0,9.0
148,805.2062841530054,104.45833333333333,284.0,9.305147058823529
105,805.2062841530054,104.45833333333333,293.0,10.0
40,805.2062841530054,18.0,343.0,10.0
140,805.2062841530054,40.0,172.0,10.0
45,805.2062841530054,104.45833333333333,90.0,9.0
34,150.0,40.0,332.0,10.0
100,805.2062841530054,104.45833333333333,364.0,9.305147058823529
55,805.2062841530054,20.0,223.0,10.0
60,805.2062841530054,104.45833333333333,220.44979367262724,10.0
75,805.2062841530054,104.45833333333333,147.0,9.0
60,150.0,40.0,289.0,8.0
130,500.0,20.0,220.44979367262724,9.305147058823529
125,300.0,98.0,44.0,9.0
55,805.2062841530054,15.0,35.0,10.0
151,805.2062841530054,50.0,359.0,10.0
70,300.0,50.0,220.44979367262724,9.0
75,805.2062841530054,15.0,220.44979367262724,9.305147058823529
81,300.0,35.0,220.44979367262724,2.0
314,805.2062841530054,104.45833333333333,220.44979367262724,9.0
38,100.0,25.0,336.0,9.0
197,500.0,25.0,220.44979367262724,10.0
301,3000.0,50.0,90.0,10.0
551,805.2062841530054,329.0,179.0,9.0
500,150.0,115.0,337.0,8.0
93,805.2062841530054,100.0,326.0,10.0
1484,805.2062841530054,200.0,151.0,8.0
68,805.2062841530054,25.0,91.0,10.0
447,805.2062841530054,100.0,336.0,9.0
189,805.2062841530054,25.0,148.0,9.0
69,805.2062841530054,104.45833333333333,89.0,9.305147058823529
105,805.2062841530054,104.45833333333333,220.44979367262724,9.305147058823529
60,805.2062841530054,10.0,51.0,10.0
350,1000.0,200.0,220.44979367262724,9.0
30,805.2062841530054,104.45833333333333,220.44979367262724,9.305147058823529
94,805.2062841530054,63.0,8.0,10.0
51,805.2062841530054,104.45833333333333,16.0,9.0
95,805.2062841530054,104.45833333333333,220.44979367262724,10.0
19,126.0,10.0,310.0,9.0
188,805.2062841530054,104.45833333333333,220.44979367262724,10.0
129,805.2062841530054,104.45833333333333,22.0,10.0
70,2000.0,100.0,226.0,6.0
314,805.2062841530054,104.45833333333333,220.44979367262724,9.305147058823529
134,800.0,180.0,351.0,10.0
300,500.0,104.45833333333333,220.44979367262724,10.0
54,805.2062841530054,104.45833333333333,220.44979367262724,10.0
40,805.2062841530054,10.0,365.0,9.0
85,500.0,175.0,359.0,10.0
90,805.2062841530054,45.0,9.0,10.0
1999,805.2062841530054,104.45833333333333,365.0,9.305147058823529
135,250.0,85.0,80.0,9.0
71,805.2062841530054,104.45833333333333,298.0,10.0
119,805.2062841530054,104.45833333333333,81.0,9.0
58,150.0,30.0,220.44979367262724,9.0
46,200.0,10.0,220.44979367262724,9.305147058823529
99,300.0,125.0,286.0,10.0
14,100.0,25.0,79.0,9.0
84,805.2062841530054,104.45833333333333,90.0,9.305147058823529
40,805.2062841530054,12.0,220.44979367262724,10.0
274,805.2062841530054,80.0,220.44979367262724,9.0
149,805.2062841530054,100.0,354.0,10.0
50,805.2062841530054,15.0,147.0,9.0
20,805.2062841530054,8.0,355.0,10.0
70,805.2062841530054,30.0,163.0,10.0
181,805.2062841530054,104.45833333333333,220.44979367262724,10.0
179,805.2062841530054,36.0,346.0,10.0
75,805.2062841530054,30.0,361.0,10.0
161,150.0,20.0,242.0,9.0
45,805.2062841530054,104.45833333333333,324.0,10.0
31,100.0,30.0,181.0,9.0
761,1600.0,104.45833333333333,339.0,9.0
260,805.2062841530054,145.0,189.0,10.0
53,805.2062841530054,50.0,291.0,9.0
60,500.0,55.0,324.0,10.0
765,805.2062841530054,385.0,89.0,9.305147058823529
15,100.0,10.0,91.0,10.0
100,150.0,55.0,106.0,9.0
417,1000.0,470.0,232.0,9.0
380,805.2062841530054,257.0,275.0,10.0
139,805.2062841530054,60.0,220.44979367262724,10.0
68,805.2062841530054,50.0,220.44979367262724,9.0
49,805.2062841530054,15.0,220.44979367262724,7.0
31,805.2062841530054,15.0,281.0,10.0
1397,805.2062841530054,480.0,322.0,10.0
377,805.2062841530054,120.0,216.0,9.0
55,805.2062841530054,5.0,315.0,9.0
350,805.2062841530054,95.0,200.0,9.0
299,300.0,195.0,258.0,10.0
50,805.2062841530054,6.0,159.0,10.0
70,200.0,35.0,113.0,9.0
2002,805.2062841530054,104.45833333333333,144.0,10.0
200,300.0,25.0,324.0,10.0
41,199.0,104.45833333333333,82.0,10.0
300,200.0,75.0,364.0,8.0
589,805.2062841530054,200.0,220.44979367262724,10.0
105,805.2062841530054,104.45833333333333,365.0,9.305147058823529
95,100.0,15.0,352.0,10.0
100,300.0,50.0,220.44979367262724,10.0
32,110.0,33.0,304.0,10.0
60,500.0,70.0,9.0,10.0
25,805.2062841530054,4.0,75.0,9.0
30,805.2062841530054,12.0,67.0,9.0
196,805.2062841530054,39.0,143.0,9.0
159,150.0,150.0,217.0,10.0
110,805.2062841530054,79.0,39.0,10.0
60,805.2062841530054,30.0,351.0,9.0
195,200.0,60.0,220.44979367262724,7.0
63,805.2062841530054,104.45833333333333,220.44979367262724,10.0
72,100.0,20.0,220.44979367262724,10.0
75,1000.0,35.0,346.0,10.0
80,100.0,80.0,40.0,9.0
25,100.0,30.0,220.44979367262724,10.0
65,805.2062841530054,10.0,306.0,10.0
74,805.2062841530054,54.0,220.44979367262724,10.0
47,805.2062841530054,30.0,365.0,10.0
100,150.0,30.0,348.0,9.0
1499,2000.0,500.0,220.44979367262724,9.305147058823529
111,805.2062841530054,104.45833333333333,89.0,10.0
180,805.2062841530054,104.45833333333333,296.0,10.0
683,2000.0,380.0,177.0,9.0
399,805.2062841530054,200.0,48.0,10.0
50,805.2062841530054,104.45833333333333,220.44979367262724,6.0
86,805.2062841530054,70.0,33.0,10.0
400,805.2062841530054,104.45833333333333,315.0,9.0
600,805.2062841530054,200.0,88.0,10.0
120,805.2062841530054,100.0,263.0,10.0
47,805.2062841530054,50.0,365.0,9.305147058823529
23,805.2062841530054,104.45833333333333,220.44979367262724,9.0
50,805.2062841530054,104.45833333333333,220.44979367262724,10.0
65,805.2062841530054,15.0,318.0,9.0
129,805.2062841530054,120.0,172.0,9.0
50,805.2062841530054,20.0,329.0,9.0
19,100.0,20.0,264.0,9.305147058823529
142,805.2062841530054,104.45833333333333,362.0,9.305147058823529
135,250.0,175.0,141.0,10.0
170,200.0,100.0,65.0,10.0
70,100.0,10.0,263.0,9.305147058823529
848,1000.0,150.0,351.0,10.0
801,805.2062841530054,196.0,344.0,10.0
447,805.2062841530054,104.45833333333333,160.0,9.0
316,805.2062841530054,125.0,246.0,5.0
50,805.2062841530054,104.45833333333333,220.44979367262724,8.0
60,805.2062841530054,15.0,362.0,9.0
250,500.0,50.0,220.44979367262724,10.0
325,805.2062841530054,125.0,203.0,9.0
1250,1689.0,253.0,234.0,8.0
85,805.2062841530054,25.0,356.0,10.0
63,805.2062841530054,104.45833333333333,262.0,9.0
79,805.2062841530054,104.45833333333333,323.0,9.305147058823529
256,805.2062841530054,200.0,261.0,9.305147058823529
94,200.0,20.0,220.44979367262724,9.305147058823529
155,805.2062841530054,45.0,340.0,10.0
300,805.2062841530054,40.0,164.0,8.0
29,805.2062841530054,17.0,70.0,10.0
95,300.0,100.0,9.0,9.305147058823529
34,805.2062841530054,5.0,119.0,9.0
15,805.2062841530054,130.0,250.0,9.0
30,805.2062841530054,25.0,50.0,9.0
20,805.2062841530054,10.0,138.0,8.0
168,805.2062841530054,225.0,33.0,10.0
170,805.2062841530054,104.45833333333333,83.0,10.0
65,150.0,20.0,357.0,9.0
149,300.0,75.0,339.0,8.0
26,100.0,20.0,107.0,10.0
239,805.2062841530054,200.0,197.0,10.0
100,805.2062841530054,104.45833333333333,220.44979367262724,9.305147058823529
65,500.0,104.45833333333333,111.0,9.0
500,805.2062841530054,104.45833333333333,169.0,10.0
83,150.0,65.0,220.44979367262724,10.0
115,500.0,80.0,297.0,9.0
43,805.2062841530054,104.45833333333333,127.0,10.0
85,805.2062841530054,104.45833333333333,365.0,9.305147058823529
168,200.0,70.0,83.0,9.0
597,805.2062841530054,100.0,220.44979367262724,8.0
38,805.2062841530054,15.0,350.0,10.0
107,300.0,60.0,220.44979367262724,10.0
94,300.0,50.0,254.0,10.0
60,805.2062841530054,15.0,99.0,10.0
40,200.0,104.45833333333333,220.44979367262724,9.305147058823529
353,805.2062841530054,40.0,220.44979367262724,10.0
160,500.0,100.0,123.0,9.0
85,805.2062841530054,40.0,48.0,10.0
848,8000.0,104.45833333333333,358.0,9.305147058823529
1499,1000.0,450.0,139.0,9.0
130,805.2062841530054,25.0,220.44979367262724,9.305147058823529
81,805.2062841530054,104.45833333333333,220.44979367262724,10.0
26,805.2062841530054,104.45833333333333,365.0,10.0
850,600.0,150.0,358.0,10.0
68,805.2062841530054,104.45833333333333,316.0,9.0
129,805.2062841530054,60.0,339.0,9.0
194,200.0,150.0,220.44979367262724,10.0
32,805.2062841530054,20.0,87.0,9.0
121,805.2062841530054,104.45833333333333,220.44979367262724,9.305147058823529
196,805.2062841530054,110.0,8.0,9.0
80,805.2062841530054,104.45833333333333,220.44979367262724,6.0
280,300.0,275.0,154.0,9.0
60,805.2062841530054,104.45833333333333,220.44979367262724,9.305147058823529
100,805.2062841530054,80.0,29.0,9.0
999,805.2062841530054,104.45833333333333,220.44979367262724,9.305147058823529
55,600.0,50.0,61.0,10.0
60,805.2062841530054,18.0,308.0,9.0
58,805.2062841530054,104.45833333333333,220.44979367262724,9.305147058823529
90,805.2062841530054,20.0,156.0,10.0
581,798.0,104.45833333333333,77.0,8.0
60,805.2062841530054,20.0,318.0,9.0
502,1000.0,150.0,220.44979367262724,10.0
290,265.0,120.0,88.0,9.0
25,805.2062841530054,104.45833333333333,220.44979367262724,9.305147058823529
60,805.2062841530054,30.0,220.44979367262724,10.0
419,805.2062841530054,130.0,223.0,10.0
649,805.2062841530054,104.45833333333333,364.0,5.0
140,150.0,30.0,310.0,10.0
115,805.2062841530054,25.0,115.0,9.0
115,805.2062841530054,104.45833333333333,220.44979367262724,9.305147058823529
71,805.2062841530054,30.0,364.0,10.0
101,805.2062841530054,90.0,229.0,10.0
100,805.2062841530054,50.0,220.44979367262724,10.0
58,805.2062841530054,104.45833333333333,220.44979367262724,9.305147058823529
85,805.2062841530054,15.0,261.0,9.0
70,805.2062841530054,104.45833333333333,291.0,10.0
211,805.2062841530054,179.0,220.44979367262724,9.305147058823529
66,805.2062841530054,104.45833333333333,220.44979367262724,8.0
23,805.2062841530054,8.0,220.44979367262724,10.0
60,805.2062841530054,20.0,344.0,9.0
85,150.0,40.0,5.0,10.0
30,805.2062841530054,10.0,220.44979367262724,10.0
99,805.2062841530054,10.0,220.44979367262724,9.305147058823529
60,100.0,5.0,365.0,10.0
14,100.0,15.0,297.0,9.0
157,805.2062841530054,104.45833333333333,220.44979367262724,9.305147058823529
150,805.2062841530054,50.0,125.0,9.0
46,500.0,60.0,259.0,10.0
125,805.2062841530054,28.0,202.0,10.0
40,100.0,30.0,311.0,9.0
211,805.2062841530054,179.0,89.0,9.305147058823529
100,805.2062841530054,104.45833333333333,220.44979367262724,9.305147058823529
179,805.2062841530054,104.45833333333333,203.0,10.0
54,150.0,71.0,107.0,10.0
53,250.0,20.0,347.0,9.305147058823529
25,805.2062841530054,10.0,20.0,9.0
86,805.2062841530054,104.45833333333333,365.0,9.305147058823529
40,805.2062841530054,104.45833333333333,8.0,10.0
119,300.0,70.0,220.44979367262724,10.0
85,805.2062841530054,20.0,281.0,10.0
225,500.0,175.0,229.0,10.0
70,100.0,104.45833333333333,23.0,8.0
189,805.2062841530054,150.0,232.0,10.0
156,805.2062841530054,60.0,87.0,10.0
210,400.0,150.0,194.0,10.0
165,805.2062841530054,104.45833333333333,314.0,10.0
120,100.0,30.0,201.0,10.0
173,1000.0,104.45833333333333,364.0,9.305147058823529
67,805.2062841530054,35.0,86.0,9.0
169,500.0,104.45833333333333,20.0,10.0
22,805.2062841530054,104.45833333333333,220.44979367262724,9.305147058823529
59,805.2062841530054,50.0,116.0,10.0
77,805.2062841530054,20.0,228.0,9.0
300,100.0,50.0,220.44979367262724,9.305147058823529
50,100.0,40.0,88.0,9.0
58,805.2062841530054,30.0,42.0,10.0
30,805.2062841530054,104.45833333333333,299.0,10.0
269,805.2062841530054,104.45833333333333,365.0,9.305147058823529
348,805.2062841530054,104.45833333333333,365.0,9.0
200,700.0,200.0,180.0,10.0
55,805.2062841530054,10.0,179.0,9.0
129,250.0,99.0,76.0,10.0
170,805.2062841530054,104.45833333333333,220.44979367262724,10.0
590,1000.0,200.0,220.44979367262724,9.0
92,200.0,40.0,252.0,9.0
50,100.0,20.0,238.0,9.0
751,1000.0,100.0,358.0,10.0
195,805.2062841530054,149.0,114.0,9.0
298,805.2062841530054,100.0,311.0,10.0
70,200.0,65.0,246.0,9.0
145,805.2062841530054,104.45833333333333,365.0,9.305147058823529
46,805.2062841530054,104.45833333333333,179.0,9.305147058823529
150,805.2062841530054,20.0,266.0,9.0
170,350.0,60.0,4.0,10.0
47,805.2062841530054,104.45833333333333,220.44979367262724,9.305147058823529
50,805.2062841530054,104.45833333333333,220.44979367262724,10.0
48,100.0,15.0,207.0,10.0
30,805.2062841530054,104.45833333333333,179.0,10.0
70,805.2062841530054,20.0,338.0,10.0
291,350.0,150.0,220.44979367262724,9.305147058823529
50,805.2062841530054,15.0,335.0,9.0
