latitude,longitude,price,score
-33.88749,151.20129,195,9
-22.9790915046,-43.1889932711,298,10
41.40648,2.1724,70,9
45.50384,-73.56248,145,9
45.52138,-73.58939,46,9
41.14258,-8.61213,150,9
40.73599,-73.95604,170,10
40.92457,29.13953,47,9
45.53345,-73.57756,50,10
41.15383,-8.60427,48,10
41.40548,2.18479,30,10
41.18711,-8.37548,70,10
-22.9668889923,-43.1853585947,291,9
41.15408,-8.62311,50,9
-33.66131,151.31135,105,10
41.15711,-8.60596,35,9
-33.90432,151.25921,550,9
40.82555,-73.94297,77,10
41.25794,-8.66436,35,10
45.46184,-73.59719,25,10
-33.90239,151.1859,50,9
41.40411,2.16472,60,10
41.37464,2.14085,38,9
21.60645,-157.90511,395,10
-33.83608,151.23467,129,9
22.28437,114.14886,997,9
45.57572,-73.5548,25,9
-33.94927,151.25182,328,10
41.011,28.95387,311,9
20.74791,-156.45589,135,10
41.38391,2.17489,46,9
45.55347,-73.57634,70,10
-33.7574,151.2754,80,9
-33.79257,151.28619,151,9
40.66589,-73.95103,100,9
40.78813,-73.94495,86,9
45.53024,-73.59495,95,10
21.28751,-157.83856,120,9
40.83507,-73.9104,72,10
40.60609,-74.0888,34,9
22.28505,114.1482,1248,9
-33.8295,151.20154,250,9
41.41861,2.15653,350,8
22.30788,114.16569,761,10
45.57883,-73.53462,13,10
20.79575,-156.50841,343,9
41.15746,-8.60808,65,8
41.38545,2.16278,84,10
41.37897,2.1505900000000002,37,9
-22.9150600087,-43.2308720823,149,9
40.84102,-73.93822,80,10
45.51987,-73.56711,50,8
41.41944,2.17694,45,8
22.28095,114.15339,754,9
22.31922,114.16816,447,9
41.0674,28.98507,53,10
40.74637,-74.00263,500,10
45.49181,-73.57994,114,9
45.51862,-73.55674,89,10
40.75094,-73.96949,99,9
41.41896,2.15648,550,9
40.72304,-73.98089,125,10
40.58745,-73.95709,130,9
41.15864,-8.60886,98,10
20.87562,-156.676,125,10
21.41175,-157.78858,60,9
45.52441,-73.59591,119,10
20.7468,-156.45763,228,9
40.64377,-73.95085,99,9
41.37667,2.15252,17,9
-22.965799361,-43.1814650094,30,9
22.33879,114.17491,754,9
45.49537,-73.58287,50,9
41.1516,-8.627790000000001,39,8
40.76243,-73.995,148,9
40.91385,-8.54816,30,10
40.71636,-73.94003,100,10
45.52706,-73.59955,119,9
45.49943,-73.57789,600,10
22.28427,114.13076,550,9
41.15846,-8.60791,30,9
40.63836,-74.02826,85,10
20.98887,-156.6654,110,10
40.95377,-8.550650000000001,30,9
-33.79092,150.99625,80,5
-23.0088482236,-43.4281025185,149,10
45.54174,-73.61588,46,10
45.50964,-73.5763,85,9
41.03464,28.97444,158,8
22.27905,114.18378,251,9
45.54737,-73.53971,60,10
45.55368,-73.61547,115,10
45.55344,-73.55133000000001,68,9
45.47208,-73.64578,301,9
45.51914,-73.56798,38,9
-22.9680227394,-43.1848378715,164,10
22.28161,114.15115,1389,10
41.00193,28.93204,475,9
21.87381,-159.45594,495,9
40.71078,-73.96161,70,10
-22.9817418684,-43.1984941189,351,9
45.54477,-73.63463,191,10
41.14783,-8.61602,50,9
41.39379,2.15994,53,9
45.54466,-73.60561,68,10
41.39427,2.17156,75,9
41.14696,-8.59384,25,9
41.3751,2.18891,175,9
41.39959,2.16481,26,10
45.51972,-73.58244,125,10
45.54338,-73.62015,89,9
40.99027,29.042,105,9
19.62554,-155.98602,321,10
45.52983,-73.58201,35,10
-33.78675,151.28683,300,10
40.71534,-73.96288,86,10
41.38569,2.1717,111,7
40.69522,-73.94226,45,9
41.1503,-8.62543,50,10
41.15391,-8.62075,60,10
22.28854,114.13867,2999,9
22.28112,114.18207,699,9
40.80266,-73.93904,44,7
-33.89084,151.24984,119,9
-33.90095,151.186,48,9
45.50251,-73.62886,79,8
20.02624,-155.67752,80,10
22.29778,114.17175,604,9
41.15387,-8.630700000000001,65,8
22.27862,114.17907,188,9
20.95232,-156.68808,205,10
-22.9362184067,-43.1822615986,1119,9
-22.9818586142,-43.2008521375,310,9
45.53298,-73.59951,30,8
45.53123,-73.57989,35,9
-33.89884,151.2639,355,9
41.39895,2.18482,69,9
-33.88306,151.20178,247,9
45.54527,-73.61194,64,9
41.39162,2.15993,140,8
-33.98757,150.8797,181,9
20.71496,-156.44588,180,9
22.278,114.1722,754,10
21.276,-157.80702,75,9
41.42283,2.20377,32,9
40.67651,-73.95877,40,10
41.43616,2.1733700000000002,110,9
41.14226,-8.61555,59,9
40.82755,-73.945,80,9
45.51681,-73.55429,81,10
-33.87614,151.21536,70,9
22.03463,-159.33724,229,6
22.30654,114.16702,871,10
40.5743,-73.9902,67,9
45.42895,-73.65649,110,10
40.814,-73.94606,219,10
45.54508,-73.62396,43,10
41.07399,-8.65162,106,9
41.1839,-8.61083,17,9
45.53653,-73.60834,35,10
45.51668,-73.5797,55,9
41.37236,2.15567,60,10
21.00239,-156.66025,312,9
-22.9749428927,-43.1878129214,6002,9
45.50917,-73.56198,66,9
40.98488,29.02676,74,10
41.15211,-8.61922,50,10
41.19059,-8.59635,20,10
22.28403,114.15197,597,10
-33.89372,151.26689,499,6
41.14192,-8.6143,119,9
41.41756,2.13675,69,9
40.69521,-73.90959,50,9
21.42022,-157.74931,80,10
40.76152,-73.99388,120,10
22.28665,114.21778,502,9
40.97579,29.10924,79,9
40.71035,-74.01722,90,10
21.28148,-157.81437,360,9
-33.99682,151.13593,299,9
45.48789,-73.63793,40,9
41.37756,2.13697,200,9
41.05465,28.98111,48842,9
19.67595,-155.98335,65,10
22.2784,114.17605,1492,9
21.28585,-157.83201,90,8
21.87202,-159.4495,185,10
40.68563,-73.94675,55,9
-22.9764623049,-43.2278457438,619,10
-33.88173,151.2101,218,9
-22.9821495723,-43.1923565495,325,6
19.63641,-155.99081,146,9
40.72049,-73.98702,180,10
22.30294,114.18809,848,8
40.69574,-73.93975,250,9
21.64568,-157.92798,119,9
41.05908,28.91804,74,10
40.6958,-73.91362,49,10
41.418,2.18748,60,9
41.37236,2.16834,25,7
-22.9670915942,-43.1871845682,131,10
41.24004,-8.66489,32,10
40.71279,-73.94662,65,10
41.18542,-8.67997,25,10
22.27949,114.17856,283,9
40.67139,-73.93131,70,10
22.29725,114.17191,306,9
22.28052,114.18152,1303,9
41.38455,2.15105,30,9
40.733,-73.99413,2450,9
41.00509,28.98043,359,10
22.30185,114.18623,510,10
45.5485,-73.57623,240,9
22.22043,-159.47871,79,10
-33.88406,151.20649,181,10
-33.84736,150.98024,45,10
21.67999,-158.03187,169,9
21.27282,-157.82066,203,6
41.05325,28.99364,448,9
40.95526,29.08102,232,9
21.40607,-157.74155,98,10
19.35237,-154.99088,99,10
21.27289,-157.82201,145,9
19.63885,-155.99363,175,9
20.9706,-156.67976,221,10
40.67064,-73.9476,75,9
45.5785,-73.54044,42,9
-22.9636497154,-43.3992591037,1000,9
-33.88181,151.19665,135,9
-22.9402264796,-43.1737320955,90,10
45.49295,-73.5761,60,10
41.10758,29.04741,4745,9
41.39879,2.16127,150,7
22.32054,114.16714,298,9
45.49907,-73.55963,99,9
41.07007,28.98505,47,2
-22.934147737099998,-43.1799863617,78,9
40.95819,29.08659,301,9
41.45542,2.18543,38,10
40.77037,-73.95734,120,9
22.51558,114.07371,243,10
-33.90039,151.26535,119,10
20.79426,-156.50807,245,10
41.37302,2.17039,100,9
-22.9534298429,-43.182904854,160,9
41.16556,-8.61735,39,9
45.42679,-73.82578,60,10
40.71363,-73.9909,90,10
41.15367,-8.60841,29,9
41.41429,2.21575,17,9
-33.82766,151.07904,139,9
22.32099,114.16798,400,9
22.31694,114.16948,879,9
22.30467,114.17127,353,2
41.37615,2.13707,52,7
41.43897,2.17909,25,10
22.28072,114.14098,2661,9
41.13354,-8.62181,320,9
41.1461,-8.60697,60,10
41.41492,2.19112,15,9
-22.965820857,-43.4002608865,201,9
41.40764,2.17371,53,9
41.14421,-8.6313,62,10
-22.9679091922,-43.3975150016,250,9
-22.9840626981,-43.1901424754,231,7
45.50336,-73.55989,70,10
-23.0090529322,-43.3444958854,1701,8
-33.71797,151.29774,60,9
41.05901,28.97047,121,9
45.55933,-73.54584,70,9
41.38264,2.18237,58,10
41.4141,2.21825,26,9
-33.88925,151.19701,50,10
40.71275,-73.94482,70,10
41.04997,28.7659,74,10
-33.87929,151.20899,151,9
41.37897,2.17781,67,8
-33.87345,151.20309,118,10
22.28974,114.19845,196,9
41.0063,28.96792,264,9
-22.9673685577,-43.3784512685,798,9
41.14862,-8.60242,50,10
-22.9810132807,-43.2048212433,298,8
-22.9638135645,-43.1743417732,351,9
20.87533,-156.67472,159,10
45.52617,-73.57857,78,10
41.3859,2.14405,10,8
40.70068,-73.92211,85,10
41.13978,-8.61245,85,10
40.72056,-73.94118,116,10
40.62499,-74.01684,150,10
45.50893,-73.5772,30,9
41.04043,28.98106,258,7
41.38031,2.15002,100,8
41.3984,2.15801,108,10
-22.9346842454,-43.1795709792,82,9
-22.9848936255,-43.2280891669,250,10
21.88169,-159.46625,145,10
-22.8163880061,-43.2967626307,71,9
45.53083,-73.5677,136,10
41.3848,2.18275,55,10
-22.9842923559,-43.1946877641,119,8
-33.87951,151.20742,181,9
41.17431,-8.58695,49,10
22.30658,114.16908,801,8
45.4968,-73.57043,178,9
45.45504,-73.58947,30,9
40.74486,-73.99697,459,9
40.65429,-73.73432,45,7
22.31085,114.17018,298,9
22.31743,114.17289,400,9
19.44789,-155.19072,148,10
45.6127,-73.54197,250,9
41.15913,-8.63469,32,10
19.72049,-156.00806,65,10
45.52042,-73.58029,35,10
22.30683,114.16653,298,10
41.15774,-8.62887,24,10
45.5179,-73.62099,42,10
22.28109,114.17889,471,10
40.74978,-73.99686,132,9
45.494,-73.58179,25,10
22.32031,114.19318,251,9
45.54191,-73.63296,199,10
41.41356,2.21819,27,9
41.03393,28.97583,127,9
45.52503,-73.59151,30,6
22.27867,114.17887,1107,9
22.27579,114.17359,133,9
41.38887,-8.76841,50,9
20.76371,-156.45813,280,9
41.40557,2.17263,25,9
-22.9819460938,-43.2195417508,201,10
41.00446,28.97931,121,9
41.13992,-8.61142,125,9
41.01389,28.97415,227,10
21.37394,-157.72991,99,9
-33.8644,151.20903,235,8
40.62944,-73.89678,90,10
22.32932,114.19067,322,10
-22.9806946738,-43.189239457,149,9
-22.9583862056,-43.3771704176,1999,9
41.14235,-8.61432,70,9
45.49653,-73.57226,93,9
-22.9238633836,-43.1894188459,168,10
41.00188,28.69811,348,10
-22.966088143,-43.178622159,97,9
-33.88883,151.21005,60,8
-22.9777728758,-43.4805925676,298,9
20.71691,-156.44528,119,9
41.37343,2.1645,90,9
45.52984,-73.54414,60,10
22.24811,114.22241,2292,9
40.72671,-73.98437,190,10
41.14488,-8.62062,90,9
41.40434,2.21403,750,9
41.37282,2.16658,15,9
-33.91262,151.15874,45,9
-22.9651942708,-43.2183026365,351,9
41.05987,28.99543,74,10
41.38121,2.13676,90,10
41.15184,-8.61166,60,8
45.52529,-73.60294,20,10
41.02808,28.98195,195,9
41.05381,29.02181,47,9
-33.91235,151.10888,171,10
22.2968,114.17503,212,9
41.0264,-8.62998,60,9
-33.87239,151.25416,296,10
-23.0082101177,-43.3543405197,1865,9
-22.9681322329,-43.1866292862,149,9
-22.9767738577,-43.1883447103,776,9
45.49463,-73.57906,68,10
41.38376,2.14745,59,9
-33.86632,151.19355,171,9
22.28628,114.14373,864,9
40.68922,-73.94626,125,9
41.14861,-8.6018,48,9
-33.89864,151.18805,145,9
-33.79054,151.28537,499,9
40.83638,-73.94294,125,10
-23.0065919341,-43.3194953681,145,10
-33.75839,151.29737,118,10
22.23542,113.95479,1178,9
-22.9523014378,-43.1757613287,175,9
40.81467,-73.96031,59,10
45.50362,-73.56466,81,9
-33.81257,151.18731,100,10
41.15703,-8.62903,55,9
22.27798,114.17473,652,9
41.00438,28.97113,127,10
21.27579,-157.82482,89,9
22.28099,114.18319,424,9
41.14513,-8.61247,65,9
45.5081,-73.57589,85,8
41.37953,2.17186,29,9
41.42339,2.14653,40,9
41.3398,-8.7383,90,10
20.7619,-156.45783,405,8
40.81968,-73.95353,93,10
22.28583,114.15104,1099,10
40.71587,-73.96351,320,9
41.16912,-8.59182,59,9
40.68602,-73.94368,50,10
45.51726,-73.58341,20,9
-33.8844,151.17142,107,10
41.19393,-8.70008,50,8
45.5326,-73.60547,75,9
-22.9761653473,-43.1887439194,541,9
41.15012,-8.60937,70,9
41.05978,28.99616,63,7
20.87291,-156.67402,204,9
-33.90454,151.24671,181,9
21.28063,-157.80199,290,10
22.28814,114.14937,801,10
-33.84395,151.07197,75,9
22.28021,114.18183,1295,10
22.32187,114.17977,345,9
40.76673,-73.98324,230,8
45.53145,-73.57365,75,9
19.3994,-154.93037,175,10
45.53195,-73.5851,60,10
22.27717,114.16947,777,10
19.67365,-155.96322,130,9
41.15615,-8.61051,25,9
-33.89243,151.2724,139,10
-33.89228,151.28347,139,10
40.73014,-73.98152,180,10
41.05925,28.94294,633,9
-33.78411,151.0716,60,10
40.98082,-8.45777,40,9
22.27943,114.15208,322,10
22.28236,114.1522,1248,10
41.3791,2.1795,50,8
-33.88897,151.26674,179,10
45.50787,-73.55211,199,9
22.29258,113.94326,848,8
-33.86297,151.20425,210,9
-23.010109574,-43.3436686212,671,10
45.52952,-73.62968,20,10
-33.90017,151.21345,119,8
-22.9791714752,-43.235291293,201,9
40.62857,-73.94071,160,10
-33.78727,151.18159,161,9
41.14876,-8.6506,64,10
40.7077,-73.94029,90,9
22.3043,114.17082,699,9
-22.9838585122,-43.2110343178,325,9
40.75856,-73.82287,97,10
45.51037,-73.56128,82,8
22.30863,114.18577,597,9
41.03381,28.98064,121,6
-33.76776,151.28634,1100,10
41.16774,-8.66703,255,8
41.41188,2.17232,35,9
-33.89819,151.20798,139,10
41.15086,-8.60645,220,10
22.32301,114.16976,589,9
-33.87893,151.21,40,10
22.27666,114.18395,597,9
45.51696,-73.57893,21,9
40.7023,-73.9419,65,9
-23.0114597005,-43.3294077147,690,9
-22.9232262454,-43.2202638056,2611,9
-33.88653,151.21718,119,10
22.28038,114.12818,597,10
40.75701,-73.96781,140,9
-33.87581,151.23584,200,9
40.68717,-73.94557,98,10
-33.72709,151.0034,33,10
41.40216,2.13911,75,9
41.04295,28.98611,158,9
41.40666,2.12807,100,9
-33.9455,151.2557,340,9
22.5302,114.0877,385,9
41.37483,2.14344,80,9
20.87506,-156.67633,259,9
21.41425,-157.74463,270,10
41.11905,-8.6102,31,9
41.01454,28.97586,264,9
-33.93258,151.12352,60,9
41.41015,2.1849600000000002,15,10
45.47443,-73.61068,82,9
20.71134,-156.4426,308,10
41.14118,-8.61632,67,9
-33.85372,151.27716,1321,9
-33.89372,151.27321,189,10
41.38084,2.17343,29,9
45.49131,-73.57712,75,9
41.14656,-8.60868,30,10
45.51384,-73.57321,75,9
40.90591,29.18833,47,10
22.4926,114.13928,243,9
41.18221,-8.636,45,9
40.72229,-73.97901,146,9
22.285519999999998,114.14861,597,9
41.03177,28.97546,501,9
22.31705,114.1702,502,9
45.61603,-73.61619,40,9
22.30765,114.16981,79,10
41.04544,29.00531,58,10
22.29039,114.20811,903,9
40.75003,-73.99647,109,9
-33.82616,151.20138,200,8
41.37744,-8.75491,90,9
41.15752,-8.59679,22,10
19.75874,-155.09374,89,9
-33.76099,151.28331,95,10
-33.93548,151.14975,60,10
41.37454,2.12439,75,9
41.05573,28.9937,95,9
22.27993,114.15154,903,8
-33.86307,151.28069,800,9
-33.66479,151.3216,2356,9
45.52856,-73.58899,35,9
40.6697,-73.95831,130,9
40.70039,-73.92867,145,9
-33.79599,151.27924,90,10
22.22772,113.93124,997,9
-33.63588,151.31235,849,10
22.3237,114.1657,479,10
-33.90603,151.21087,250,9
45.50377,-73.56243,140,9
41.38717,2.18094,67,10
41.15445,-8.60927,40,8
45.53532,-73.56745,50,10
-33.71722,150.65194,95,9
40.68152,-73.94153,150,10
41.14891,-8.60005,24,9
21.28101,-157.79265,125,9
41.1577,-8.63163,145,9
41.14151,-8.62536,90,10
-33.81529,151.24256,87,9
-33.86595,151.0915,70,8
41.14511,-8.60595,29,10
22.31849,114.17077,400,9
40.82547,-73.94092,95,9
41.14377,-8.61479,85,10
22.31445,114.17082,369,9
41.37128,2.16033,120,10
22.31579,114.17658,612,6
45.51887,-73.55597,74,9
-33.6674,151.12125,101,10
-33.89855,151.2698,343,10
41.15469,-8.6109,60,10
41.17387,28.9937,105,9
41.03702,28.97784,211,9
45.49771,-73.6295,68,9
45.53446,-73.57165,39,10
22.27821,114.18302,526,9
22.28451,114.1496,754,10
-33.84018,151.2792,230,10
40.71467,-73.99239,105,10
40.78616,-73.97348,149,9
22.30479,114.28646,1201,9
-22.9602952492,-43.1756883861,179,10
-33.88233,151.26978,100,9
45.53504,-73.56405,42,10
40.76396,-73.99219,177,8
21.308230000000002,-157.86021,179,10
-22.9749482793,-43.1923941145,351,9
41.37393,2.16855,470,8
-33.88856,151.27776,300,9
-33.87561,151.22437,200,10
-33.87482,151.25834,53,9
-33.88777,151.19807,100,10
41.14945,-8.61246,60,9
40.69414,-73.93705,42,9
-33.89634,151.26131,119,10
40.99423,29.06419,105,9
45.49149,-73.79539,90,10
40.97625,29.26114,47,9
22.32249,114.17397,251,10
45.50624,-73.55506,165,10
41.07033,29.00289,53,9
41.09343,-8.65394,60,9
22.45252,114.17048,691,9
21.27818,-157.82232,159,9
45.50725,-73.57604,35,8
41.38621,2.162,100,9
45.53643,-73.58216,23,10
-33.88457,151.21344,63,9
-33.92575,151.23178,151,10
-33.85484,151.14545,181,9
22.31555,114.16902,353,8
22.27684,114.18205,243,9
22.3139,114.17045,10001,10
-33.80665,151.2893,151,10
-33.87364,151.2249,97,10
-33.88448,151.18283,50,10
-33.916760000000004,151.25625,419,10
-33.83904,151.20538,63,10
-22.9718592344,-43.1902720824,101,9
19.68684,-155.08524,120,10
-22.9619612187,-43.1765268827,101,10
41.15224,-8.61464,59,10
40.8785,-73.86347,200,10
41.40913,2.15849,140,9
-33.82686,151.23254,70,9
41.37701,-8.75607,35,10
-22.9748361129,-43.1872931685,201,10
22.28422,114.14993,801,10
-33.89048,151.21229,80,9
-33.89516,151.18438,33,10
-33.73838,151.00488,65,9
45.51776,-73.55857,81,10
-33.87782,151.23883,156,6
20.79371,-156.50856,320,10
45.49681,-73.58467,99,9
40.7196,-74.00571,250,10
45.55217,-73.6495,25,9
41.37386,2.15565,98,9
-33.8844,151.21345,500,9
41.14798,-8.59836,80,10
-33.74507,150.91725,119,9
45.5786,-73.53891,70,9
45.53608,-73.55033,40,10
-22.8036955993,-43.2047523707,97,10
-22.9005723297,-43.1829877916,298,9
-33.88432,151.27945,70,9
-33.74899,150.93016,70,9
40.95698,29.10343,63,8
-33.60514,151.33219,850,8
45.51289,-73.57063,31,9
21.27853,-157.74931,48,10
45.52941,-73.60385,58,10
-33.73109,150.99986,30,8
40.7444,-73.9994,221,10
41.15604,-8.6018,56,9
22.27827,114.18605,393,9
-33.94568,151.25741,109,10
41.37956,2.16375,100,9
-33.87698,151.21446,178,10
41.37718,2.15374,35,9
22.32895,114.16515,196,10
41.35233,-8.75392,70,10
-33.87815,151.20811,350,9
-22.9372866765,-43.1745919317,228,9
45.52997,-73.57851,119,9
40.67424,-73.96665,150,9
-33.75452,151.14834,48,9
-23.0114023036,-43.3275778599,500,10
41.03282,28.9814,348,9
21.3938,-157.73252,135,9
22.28196,114.15137,903,9
-33.8273,151.08448,142,9
41.14066,-8.61373,120,10
-23.0208341907,-43.4932184677,108,10
45.52542,-73.56003,75,9
40.81244,-73.95261,67,9
-33.88087,151.21029,75,9
-33.64421,151.31783,600,10
-33.88922,151.27351,129,9
-33.91327,151.20894,119,9
41.38659,2.17862,31,9
22.21251,113.99049,597,8
22.2838,114.14896,754,10
-33.82808,151.08417,70,9
22.32441,114.16841,903,10
21.88115,-159.47383,250,9
45.555930000000004,-73.65371,50,10
-33.78924,151.28704,220,8
-33.88792,151.15151,109,10
-33.90261,151.20988,125,10
-33.87433,151.22582,161,9
-33.90751,151.17746,60,10
-33.91675,151.11461,51,10
21.48223,-158.20469,72,10
41.04634,28.98235,132,9
45.52273,-73.59724,95,10
-22.9367822977,-43.1768054866,500,9
20.92259,-156.69431,220,10
22.32849,114.16,966,10
22.31731,114.17232,298,9
-22.9835932382,-43.1898189585,142,10
-22.9645944157,-43.1753950058,216,9
41.37609,2.17344,22,9
41.40502,2.16011,110,9
45.52191,-73.57203,35,10
21.60677,-157.90846,632,10
41.38308,2.15819,80,10
-33.87329,151.18243,65,10
41.05489,28.95031,2974,10
22.28614,114.14681,188,9
19.69976,-155.97716,90,10
-22.9242444039,-43.1905894567,142,9
-33.88714,151.22968,85,9
22.28582,114.15152,699,9
40.74935,-73.99723,150,9
41.38878,2.16192,34,9
41.38119,2.16422,50,10
22.5294,114.20649,385,9
-23.0113925092,-43.3719610502,291,9
41.42309,2.17542,180,9
45.49706,-73.57121,85,9
-34.03079,151.06331,41,10
20.88171,-156.68665,86,9
-33.78834,151.2874,399,9
41.035,28.98488,74,10
41.149,-8.6136,60,10
45.49798,-73.57628,150,10
22.27722,114.17773,440,8
41.37868,2.1708,30,9
-22.9830472308,-43.1901865997,1802,9
41.37874,2.16731,50,9
40.7803,-73.98347,200,9
-22.9116712453,-43.173901146,41,9
45.54669,-73.61791,21,9
41.43574,2.20417,15,8
22.29736,114.17119,573,9
45.55214,-73.53359,50,9
-22.9976876163,-43.4197619961,5502,9
45.53551,-73.60455,85,9
41.15297,-8.67456,114,7
41.15167,-8.6134,40,10
22.28553,114.15201,597,10
41.41055,2.11271,100,9
-22.9851576813,-43.1952107378,1499,9
22.27899,114.17232,848,9
41.14921,-8.6189,78,9
-33.67655,151.31473,190,10
41.02806,29.0316,148,9
22.30185,114.18662,997,9
41.13647,-8.60689,75,10
45.50664,-73.57111,85,8
41.12979,-8.60369,16,9
41.04191,28.98318,422,10
45.48032,-73.58023,150,10
-22.9640907835,-43.1796147504,451,9
-33.78679,151.12484,38,9
45.52178,-73.59295,150,9
-22.9324166602,-43.238303877,601,9
41.00495,28.96944,295,9
-22.9272071305,-43.3407012656,298,9
22.28661,114.13941,997,10
19.53606,-154.91657,114,9
-22.9642675607,-43.1724527348,175,10
40.72537,-73.94076,149,9
41.15288,-8.6483,45,9
21.18543,-157.24535,128,9
41.38778,2.13539,180,9
19.59916,-154.94161,315,10
40.72035,-74.00493,70,9
22.20542,114.12535,393,9
45.50139,-73.58017,115,10
-33.88474,151.12269,40,9
41.01498,28.97814,58,9
-22.9706188355,-43.1863613156,246,9
40.91084,29.28268,42,9
21.2874,-157.83802,90,10
-22.9766983292,-43.1904613017,201,9
45.4846,-73.58178,34,10
45.52717,-73.67791,95,9
-22.9714240973,-43.1921371309,4498,9
19.43833,-155.17568,240,9
22.32178,114.16151,801,9
-33.82046,151.00813,37,9
-22.9182368387,-43.1775829067,149,9
-22.9157951564,-43.1862050026,119,10
-22.9215505871,-43.2650107103,201,9
-22.9723206346,-43.1854669868,392,8
-22.9831892793,-43.2067415919,3730,8
41.01082,29.0184,90,9
22.32547,114.16203,534,10
41.08793,29.0531,121,9
41.1393,-8.60762,80,10
-22.9857097071,-43.2094657781,399,9
-22.9815798899,-43.202925572,399,10
22.29154,114.19668,400,9
-22.9841442014,-43.2230680525,701,9
41.01955,29.03115,79,9
22.51962,114.18791,385,10
21.29196,-157.7238,460,10
-22.9503135077,-43.1850405786,138,9
-33.8695,151.20415,259,9
41.37837,2.1751300000000002,28,9
41.16199,-8.611930000000001,32,9
-22.8519655144,-43.3231433796,250,10
-22.9224117431,-43.1859023842,560,9
-22.966354671,-43.3867790785,250,9
41.14956,-8.60262,90,10
22.28281,114.15016,400,9
40.69046,-73.95167000000001,80,9
41.14636,-8.60309,46,9
22.317520000000002,114.17204,283,9
41.38453,2.14838,110,10
41.42355,2.17461,55,10
22.29665,114.17289,1201,10
41.16204,-8.62508,49,9
41.40782,2.17762,100,9
45.49919,-73.55701,81,8
41.40219,2.13862,110,9
22.31888,114.17526,903,9
22.32758,114.1692,1680,9
22.28623,114.14932,777,9
41.37384,2.15611,83,9
41.15393,-8.60413,75,10
-33.88057,151.17949,70,10
22.28117,114.18136,1201,9
-33.81832,151.11431,65,9
21.27494,-157.82312,95,10
-22.9787566858,-43.189304205,101,9
-33.86657,151.21034,148,9
-33.91599,151.20801,166,9
-33.88531,151.21572,70,10
-33.78271,151.06361,57,10
-33.88709,151.20861,161,9
-22.9706080912,-43.1841428876,500,10
-33.87208,151.09333,100,4
41.02444,28.63673,316,9
-33.79395,151.24974,425,9
-23.0191826062,-43.5112214808,250,10
-33.88225,151.21065,16,9
21.679850000000002,-158.037,151,10
41.03674,28.97523,148,9
41.03457,28.98531,264,10
45.5224,-73.5784,48,9
-33.92301,151.22519,70,4
41.13771,-8.61388,35,9
22.2811,114.15346,1994,8
40.74,-74.00381,98,10
41.39268,2.16739,82,10
41.40144,2.13806,56,9
41.15962,-8.60464,50,10
41.03676,28.983060000000002,322,8
21.57967,-158.15757,85,9
45.47234,-73.60968,64,9
41.00537,28.964010000000002,127,9
41.29349,-8.73359,86,10
41.1648,-8.66375,120,9
22.27793,114.17093,950,9
-22.9344642155,-43.182100773,101,9
-33.87952,151.1915,50,9
41.37766,2.16311,45,10
41.14908,-8.61599,60,9
41.14697,-8.61661,60,10
45.5075,-73.57394,89,9
45.52779,-73.60175,99,9
45.47588,-73.60512,20,9
-22.9609967068,-43.1730684286,220,9
22.28482,114.14965,1146,9
41.40252,2.15491,25,9
-33.92506,151.21113,100,9
41.15428,-8.61039,32,9
22.31474,114.17139,1515,9
41.38273,2.17745,110,9
41.01204,28.97747,269,9
19.55948,-154.89644,100,10
41.02681,29.01676,63,10
41.15187,-8.61233,60,10
41.15001,-8.61402,70,10
45.52969,-73.56303,25,9
41.37808,2.14587,50,6
41.14246,-8.59647,45,9
45.54211,-73.59871,85,10
45.49285,-73.5796,76,9
-33.7639,151.30023,200,9
22.3191,114.16954,377,10
22.28631,114.14024,848,10
41.39763,2.20727,175,9
40.895,-8.48714,45,9
22.29897,114.17507,550,9
-33.88175,151.22471,235,9
-33.87594,151.22245,246,9
22.28203,114.1515,699,10
41.15192,-8.607050000000001,65,7
-22.969050503200002,-43.1854607822,298,9
41.02622,28.62642,190,9
41.39228,2.16187,85,10
40.98429,29.02372,221,10
45.50941,-73.63115,50,10
45.50385,-73.55812,68,9
45.53049,-73.58345,150,10
41.14982,-8.61448,48,10
-23.0087700339,-43.3200539394,201,10
41.16364,-8.62006,20,9
19.73638,-155.01192,65,9
-33.83084,151.08383,109,9
41.39817,2.16088,70,9
40.6769,-73.9513,75,9
22.22874,113.93341,400,9
22.32129,114.17191,518,9
41.02827,28.97162,142,9
21.9593,-159.67869,509,9
41.39595,2.19584,45,8
41.14126,-8.61294,50,9
41.0531,28.9773,69,9
20.7298,-156.45171,250,7
-22.939880564,-43.182651825,1444,9
41.0057,28.98059,833,9
-33.88326,151.27057,200,9
19.79571,-155.10169,169,10
40.73997,-73.98137,200,9
22.30196,114.17388,259,9
41.4069,2.15076,75,9
45.50303,-73.55329,1200,10
41.14636,-8.60224,45,9
40.98428,29.02331,84,9
45.50909,-73.55165,119,8
-33.69212,151.30397,33,9
41.14458,-8.60605,55,9
41.15338,-8.60819,60,9
41.39343,2.19552,80,9
45.5461,-73.60259,118,8
19.63583,-155.99107,99,10
19.04513,-155.63085,53,10
41.14604,-8.60265,55,8
41.14476,-8.60069,30,9
-33.92305,151.19021,70,9
41.14642,-8.602,59,10
41.14701,-8.62326,43,9
41.37539,2.17262,2000,9
-22.9635805748,-43.1745841028,198,6
-33.88587,151.21391,451,10
45.50526,-73.56225,199,9
41.04642,29.00155,548,10
